sample,batch,FA,proportion,targetFA,type
PAOR_14F1318_0245,batch_15,27:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,28:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,29:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,8:0,7.23286E-05,standardsplus,Bside
CYJA_14F1349_0189,batch_15,9:0,0.000789039,standardsplus,Bside
CYJA_14F1349_0189,batch_15,10:0,5.09588E-05,standardsplus,Bside
CYJA_14F1349_0189,batch_15,11:0,2.63013E-05,standardsplus,Bside
CYJA_14F1349_0189,batch_15,11:1,5.8356E-05,standardsplus,Bside
CYJA_14F1349_0189,batch_15,12:0,0.000110137,standardsplus,Bside
CYJA_14F1349_0189,batch_15,13:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,13:1,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,i-14:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,14:0,0.027576089,standardsplus,Bside
CYJA_14F1349_0189,batch_15,14:1,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,14:1w5,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,i-15:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,a-15:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,15:0,0.001918351,standardsplus,Bside
CYJA_14F1349_0189,batch_15,15:1w7,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,15:1w5,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,i-16:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:0,0.184345796,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:1w13,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:1w9,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:1w7t,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:1w8c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:1w7c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:1w6c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:1w5t,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:1w5c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:2w6,0.002301364,standardsplus,Bside
CYJA_14F1349_0189,batch_15,14:4w3,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,i-17:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,a-17:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:2w5,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:2w4,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,17:0,0.001766297,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:3w4,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:3w3,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,17:1w9c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,17:1w7c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:4w3,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,16:4w1,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,17:2,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:0,0.008649017,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:1w9t,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:1w9c,0.088168526,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:1w8c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:1w7c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:1w5c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:1w6c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,"18:2w7,12c",0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:2w6t,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:2w6c,0.061551612,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:2w3,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:2,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:3w6,0.003742182,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:3w4,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,19:0,0.260691067,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:3w3,0.115056671,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:3w1,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:4w3c,0.068855154,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:4w1,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,18:5w3,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:1w11,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:1w9,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:1w7,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:1w5,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:2w6,0.000974792,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:3n7,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:3w6,0.003135608,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:4w6,0.271219805,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:3w3,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:4,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:4w3,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,20:5w3,0.152044515,standardsplus,Bside
CYJA_14F1349_0189,batch_15,21:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,22:0,0.003876976,standardsplus,Bside
CYJA_14F1349_0189,batch_15,22:1w9c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,22:1w7c,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,22:2w6,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,21:5w3,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,23:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,22:4w6,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,22:5w6,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,22:3w6,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,22:6w4,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,22:5w3,0.003710127,standardsplus,Bside
CYJA_14F1349_0189,batch_15,22:6w3,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,24:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,24:1,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,24:1w9,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,24:1w7,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,26:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,26:4w2,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,27:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,28:0,0,standardsplus,Bside
CYJA_14F1349_0189,batch_15,29:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,8:0,1.39758E-05,standardsplus,Bside
SYAU_14F1357_0247,batch_15,9:0,0.000457319,standardsplus,Bside
SYAU_14F1357_0247,batch_15,10:0,5.43504E-05,standardsplus,Bside
SYAU_14F1357_0247,batch_15,11:0,2.17401E-05,standardsplus,Bside
SYAU_14F1357_0247,batch_15,11:1,7.53141E-05,standardsplus,Bside
SYAU_14F1357_0247,batch_15,12:0,0.000226719,standardsplus,Bside
SYAU_14F1357_0247,batch_15,13:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,13:1,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,i-14:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,14:0,0.038419492,standardsplus,Bside
SYAU_14F1357_0247,batch_15,14:1,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,14:1w5,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,i-15:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,a-15:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,15:0,0.002365017,standardsplus,Bside
SYAU_14F1357_0247,batch_15,15:1w7,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,15:1w5,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,i-16:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:0,0.122108173,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:1w13,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:1w9,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:1w7t,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:1w8c,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:1w7c,0.066656055,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:1w6c,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:1w5t,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:1w5c,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:2w6,0.009161917,standardsplus,Bside
SYAU_14F1357_0247,batch_15,14:4w3,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,i-17:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,a-17:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:2w5,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:2w4,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,17:0,0.00178735,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:3w4,0.018712052,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:3w3,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,17:1w9c,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,17:1w7c,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:4w3,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,16:4w1,0.007686693,standardsplus,Bside
SYAU_14F1357_0247,batch_15,17:2,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:0,0.014391198,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:1w9t,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:1w9c,0.037251735,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:1w8c,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:1w7c,0.005772784,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:1w5c,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:1w6c,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,"18:2w7,12c",0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:2w6t,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:2w6c,0.034478314,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:2w3,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:2,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:3w6,0.004695871,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:3w4,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,19:0,0.235069957,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:3w3,0.114082954,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:3w1,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:4w3c,0.150699567,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:4w1,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,18:5w3,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:1w11,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:1w9,0.001429414,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:1w7,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:1w5,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:2w6,0.001843254,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:3n7,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:3w6,0.010938398,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:4w6,0.131140426,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:3w3,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:4,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:4w3,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,20:5w3,0.202975294,standardsplus,Bside
SYAU_14F1357_0247,batch_15,21:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,22:0,0.000373465,standardsplus,Bside
SYAU_14F1357_0247,batch_15,22:1w9c,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,22:1w7c,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,22:2w6,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,21:5w3,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,23:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,22:4w6,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,22:5w6,0.000395205,standardsplus,Bside
SYAU_14F1357_0247,batch_15,22:3w6,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,22:6w4,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,22:5w3,0.001670109,standardsplus,Bside
SYAU_14F1357_0247,batch_15,22:6w3,0.020115844,standardsplus,Bside
SYAU_14F1357_0247,batch_15,24:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,24:1,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,24:1w9,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,24:1w7,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,26:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,26:4w2,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,27:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,28:0,0,standardsplus,Bside
SYAU_14F1357_0247,batch_15,29:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,8:0,6.08322E-06,standardsplus,Bside
SYAU_14F1358_0261,batch_15,9:0,0.000232566,standardsplus,Bside
SYAU_14F1358_0261,batch_15,10:0,3.27558E-05,standardsplus,Bside
SYAU_14F1358_0261,batch_15,11:0,2.01214E-05,standardsplus,Bside
SYAU_14F1358_0261,batch_15,11:1,3.69672E-05,standardsplus,Bside
SYAU_14F1358_0261,batch_15,12:0,0.000146933,standardsplus,Bside
SYAU_14F1358_0261,batch_15,13:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,13:1,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,i-14:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,14:0,0.04250812,standardsplus,Bside
SYAU_14F1358_0261,batch_15,14:1,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,14:1w5,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,i-15:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,a-15:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,15:0,0.003363551,standardsplus,Bside
SYAU_14F1358_0261,batch_15,15:1w7,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,15:1w5,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,i-16:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:0,0.109415089,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:1w13,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:1w9,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:1w7t,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:1w8c,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:1w7c,0.035174567,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:1w6c,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:1w5t,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:1w5c,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:2w6,0.006363981,standardsplus,Bside
SYAU_14F1358_0261,batch_15,14:4w3,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,i-17:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,a-17:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:2w5,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:2w4,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,17:0,0.002440306,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:3w4,0.009826736,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:3w3,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,17:1w9c,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,17:1w7c,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:4w3,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,16:4w1,0.004679398,standardsplus,Bside
SYAU_14F1358_0261,batch_15,17:2,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:0,0.016186974,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:1w9t,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:1w9c,0.036537208,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:1w8c,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:1w7c,0.006140774,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:1w5c,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:1w6c,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,"18:2w7,12c",0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:2w6t,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:2w6c,0.046805211,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:2w3,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:2,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:3w6,0.006808524,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:3w4,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,19:0,0.159900179,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:3w3,0.122744355,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:3w1,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:4w3c,0.181144178,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:4w1,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,18:5w3,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:1w11,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:1w9,0.006632579,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:1w7,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:1w5,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:2w6,0.004067801,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:3n7,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:3w6,0.010079891,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:4w6,0.148035097,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:3w3,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:4,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:4w3,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,20:5w3,0.187201191,standardsplus,Bside
SYAU_14F1358_0261,batch_15,21:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,22:0,0.00037014,standardsplus,Bside
SYAU_14F1358_0261,batch_15,22:1w9c,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,22:1w7c,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,22:2w6,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,21:5w3,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,23:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,22:4w6,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,22:5w6,0.000407576,standardsplus,Bside
SYAU_14F1358_0261,batch_15,22:3w6,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,22:6w4,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,22:5w3,0.002045365,standardsplus,Bside
SYAU_14F1358_0261,batch_15,22:6w3,0.010545959,standardsplus,Bside
SYAU_14F1358_0261,batch_15,24:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,24:1,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,24:1w9,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,24:1w7,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,26:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,26:4w2,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,27:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,28:0,0,standardsplus,Bside
SYAU_14F1358_0261,batch_15,29:0,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,8:0,3.86672E-05,standardsplus,Bside
ASCR_14F1382_0263,batch_15,9:0,0.004098719,standardsplus,Bside
ASCR_14F1382_0263,batch_15,10:0,0.000124594,standardsplus,Bside
ASCR_14F1382_0263,batch_15,11:0,0.000524155,standardsplus,Bside
ASCR_14F1382_0263,batch_15,11:1,0.000273534,standardsplus,Bside
ASCR_14F1382_0263,batch_15,12:0,0.00075759,standardsplus,Bside
ASCR_14F1382_0263,batch_15,13:0,0.00036519,standardsplus,Bside
ASCR_14F1382_0263,batch_15,13:1,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,i-14:0,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,14:0,0.034967999,standardsplus,Bside
ASCR_14F1382_0263,batch_15,14:1,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,14:1w5,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,i-15:0,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,a-15:0,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,15:0,0.004741739,standardsplus,Bside
ASCR_14F1382_0263,batch_15,15:1w7,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,15:1w5,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,i-16:0,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:0,0.218132892,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:1w13,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:1w9,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:1w7t,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:1w8c,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:1w7c,0.040424365,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:1w6c,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:1w5t,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:1w5c,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:2w6,0.001288905,standardsplus,Bside
ASCR_14F1382_0263,batch_15,14:4w3,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,i-17:0,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,a-17:0,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:2w5,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:2w4,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,17:0,0.00132614,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:3w4,0.000143212,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:3w3,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,17:1w9c,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,17:1w7c,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:4w3,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,16:4w1,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,17:2,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:0,0.009023769,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:1w9t,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:1w9c,0.022265122,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:1w8c,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:1w7c,0.002762554,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:1w5c,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:1w6c,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,"18:2w7,12c",0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:2w6t,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:2w6c,0.002183978,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:2w3,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:2,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:3w6,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:3w4,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,19:0,0.483433987,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:3w3,0.000950926,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:3w1,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:4w3c,0.000287856,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:4w1,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,18:5w3,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:0,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:1w11,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:1w9,0.000836356,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:1w7,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:1w5,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:2w6,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:3n7,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:3w6,0.000544204,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:4w6,0.463448795,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:3w3,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:4,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:4w3,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,20:5w3,0.189600826,standardsplus,Bside
ASCR_14F1382_0263,batch_15,21:0,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,22:0,0.000512698,standardsplus,Bside
ASCR_14F1382_0263,batch_15,22:1w9c,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,22:1w7c,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,22:2w6,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,21:5w3,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,23:0,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,22:4w6,0.000375215,standardsplus,Bside
ASCR_14F1382_0263,batch_15,22:5w6,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,22:3w6,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,22:6w4,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,22:5w3,0,standardsplus,Bside
ASCR_14F1382_0263,batch_15,22:6w3,0,standardsplus,Bside
