ProjID,SiteID,Type,FAvialNum,Date,IceCoverCat,Transect,Depth.m,genusSpecies,Genus,species,Replicate,Tissue,VialAmount,DissectedBy,LinkedTo,Comments,EnteredBy,kingdom,phylum,class,order,family,DESCRIPTION,LAT_DEG,LAT_MIN,LON_DEG,LON_MIN,LAT_DD,LON_DD,DATE,X,LAT_DD.1,LON_DD.1
09F0799,09,FALSE,0799,2019.05.08,0.6,NA,5-20m,Bovallia gigantea,Bovallia,gigantea,4,muscle,0.5ml,Lowe,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0800,09,FALSE,0800,2019.05.08,0.6,NA,5-20m,Bovallia gigantea,Bovallia,gigantea,5,muscle,0.5ml,Lowe,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0801,09,FALSE,0801,2019.05.08,0.6,NA,5-20m,Dendrilla membranosa,Dendrilla,membranosa,3,body wall,0.75ml,Lowe,09S069,,,Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0802,09,FALSE,0802,2019.05.08,0.6,NA,5-20m,Dendrilla membranosa,Dendrilla,membranosa,4,body wall,0.75ml,Lowe,NA,,,Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0803,09,FALSE,0803,2019.05.08,0.6,NA,5-20m,Dendrilla membranosa,Dendrilla,membranosa,5,body wall,0.75ml,Lowe,NA,,,Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0804,09,FALSE,0804,2019.05.08,0.6,NA,5-20m,Terebellidae sp.,Terebellidae,sp.,3,body segment,0.5ml,Lowe,09S063,,,NA,Annelida,NA,NA,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0805,09,FALSE,0805,2019.05.08,0.6,NA,5-20m,Terebellidae sp.,Terebellidae,sp.,4,body segment,0.5ml,Lowe,09S068,,,NA,Annelida,NA,NA,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0806,09,FALSE,0806,2019.05.08,0.6,NA,5-20m,Perknaster aurorae,Perknaster,aurorae,1,tube foot,1ml,Lowe,09S070,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0807,09,FALSE,0807,2019.05.08,0.6,NA,5-20m,Desmarestia menziesii,Desmarestia,menziesii,4,thallus,0.75ml,Lowe,NA,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0808,09,FALSE,0808,2019.05.08,0.6,NA,5-20m,Desmarestia menziesii,Desmarestia,menziesii,5,thallus,1ml,Lowe,NA,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0809,09,FALSE,0809,2019.05.08,0.6,NA,5-20m,Doris kerguelenensis,Austrodoris,kerguelenensis,1,foot,0.25ml,Lowe,09S072,,,Animalia,Mollusca,Gastropoda,Nudibranchia,Dorididae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0810,09,FALSE,0810,2019.05.08,0.6,NA,5-20m,Doris kerguelenensis,Austrodoris,kerguelenensis,2,foot,0.2ml,Lowe,09S073,,,Animalia,Mollusca,Gastropoda,Nudibranchia,Dorididae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0811,09,FALSE,0811,2019.05.08,0.6,NA,5-20m,Doris kerguelenensis,Austrodoris,kerguelenensis,3,foot,0.2ml,Lowe,09S074,,,Animalia,Mollusca,Gastropoda,Nudibranchia,Dorididae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0812,09,FALSE,0812,2019.05.08,0.6,NA,5-20m,Polynoidae sp.,Polynoidae,sp.,3,body segment,0.25ml,Lowe,09S075,,,NA,Annelida,NA,NA,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0813,09,FALSE,0813,2019.05.08,0.6,NA,5-20m,Polynoidae sp.,Polynoidae,sp.,4,body segment,0.25ml,Lowe,NA,,,NA,Annelida,NA,NA,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0814,09,FALSE,0814,2019.05.08,0.6,NA,5-20m,Polynoidae sp.,Polynoidae,sp.,5,body segment,0.25ml,Lowe,NA,,,NA,Annelida,NA,NA,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0815,09,FALSE,0815,2019.05.08,0.6,NA,5-20m,Perknaster fuscus,Perknaster,fuscus,1,tube feet,1ml,Lowe,09S071,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0816,09,FALSE,0816,2019.05.08,0.6,NA,5-20m,Benthic diatoms,Benthic,diatoms,1,bulk,1ml,Lowe,NA,,,NA,Ochrophyta,NA,NA,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0817,09,FALSE,0817,2019.05.08,0.6,NA,5-20m,Benthic diatoms,Benthic,diatoms,2,bulk,1ml,Lowe,NA,,,NA,Ochrophyta,NA,NA,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0818,09,FALSE,0818,2019.05.08,0.6,NA,5-20m,Benthic diatoms,Benthic,diatoms,3,bulk,1ml,Lowe,NA,,,NA,Ochrophyta,NA,NA,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0819,09,FALSE,0819,2019.05.08,0.6,NA,5-20m,Doris kerguelenensis,Austrodoris,kerguelenensis,4,foot,0.2ml,Lowe,NA,,,Animalia,Mollusca,Gastropoda,Nudibranchia,Dorididae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0820,09,FALSE,0820,2019.05.08,0.6,NA,5-20m,Gondogeneia antarctica,Gondogeneia,antarctica,1,whole,0.2ml,Lowe,see comments,"associated with: 09S079, 09S080, 09S081. Taken from D. menziesii",,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0821,09,FALSE,0821,2019.05.08,0.6,NA,5-20m,Gondogeneia antarctica,Gondogeneia,antarctica,2,whole,0.2ml,Lowe,see comments,"associated with: 09S079, 09S080, 09S081. Taken from D. menziesii",,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0822,09,FALSE,0822,2019.05.08,0.6,NA,5-20m,Gondogeneia antarctica,Gondogeneia,antarctica,3,whole,0.2ml,Lowe,see comments,"associated with: 09S079, 09S080, 09S081. Taken from D. menziesii",,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0823,09,FALSE,0823,2019.05.08,0.6,NA,5-20m,Gondogeneia antarctica,Gondogeneia,antarctica,4,whole,0.2ml,Lowe,NA,Taken from D. menziesii,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0824,09,FALSE,0824,2019.05.08,0.6,NA,5-20m,Gondogeneia antarctica,Gondogeneia,antarctica,5,whole,0.2ml,Lowe,NA,Taken from D. menziesii,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0825,09,FALSE,0825,2019.05.08,0.6,NA,5-20m,Prostebbingia brevicornis,Pontogeneilla,brevicornis,1,whole,1.5ml,Galloway,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0826,09,FALSE,0826,2019.05.08,0.6,NA,5-20m,Prostebbingia brevicornis,Pontogeneilla,brevicornis,2,whole,1.5ml,Galloway,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0827,09,FALSE,0827,2019.05.08,0.6,NA,5-20m,Prostebbingia brevicornis,Pontogeneilla,brevicornis,3,whole,1.5ml,Galloway,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0828,09,FALSE,0828,2019.05.08,0.6,NA,5-20m,Prostebbingia brevicornis,Pontogeneilla,brevicornis,4,whole,1.5ml,Galloway,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0829,09,FALSE,0829,2019.05.08,0.6,NA,5-20m,Prostebbingia brevicornis,Pontogeneilla,brevicornis,5,whole,1.5ml,Galloway,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0830,09,FALSE,0830,2019.05.08,0.6,NA,5-20m,Paraceradocus miersi,Panaceradocus,miersi,1,whole,1ml,Galloway,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Maeridae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
09F0831,09,FALSE,0831,2019.05.08,0.6,NA,5-20m,Charcotia obesa,Waldeckia,obesa,1,whole,<0.5ml,Galloway,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,5/7/2019,NA,-65.10425,-64.04705
XXF0832,XX,FALSE,0832,2019.05.09,0.5,NA,5-15m,Ascoseira mirabilis,Ascoseira,mirabilis,1,blade,~1ml,Lowe,NA,From Lemeire Channel. 3 reps taken from different parts of the same individual.,,Chromista,Ochrophyta,Phaeophyceae,Ascoseirales,Ascoseiraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XXF0833,XX,FALSE,0833,2019.05.09,0.5,NA,5-15m,Ascoseira mirabilis,Ascoseira,mirabilis,2,blade,~1ml,Lowe,NA,From Lemeire Channel. 3 reps taken from different parts of the same individual.,,Chromista,Ochrophyta,Phaeophyceae,Ascoseirales,Ascoseiraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XXF0834,XX,FALSE,0834,2019.05.09,0.5,NA,5-15m,Ascoseira mirabilis,Ascoseira,mirabilis,3,blade,~1ml,Lowe,NA,From Lemeire Channel. 3 reps taken from different parts of the same individual.,,Chromista,Ochrophyta,Phaeophyceae,Ascoseirales,Ascoseiraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10F0835,10,FALSE,0835,2019.05.10,0.4,T1,>=30m,Himantothallus grandifolius,Himantothallus,grandifolius,1,blade,1ml,Galloway,10S004,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0836,10,FALSE,0836,2019.05.10,0.4,T1,>=30m,Himantothallus grandifolius,Himantothallus,grandifolius,2,blade,1ml,Galloway,10S009,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0837,10,FALSE,0837,2019.05.10,0.4,T1,>=30m,Himantothallus grandifolius,Himantothallus,grandifolius,3,blade,1ml,Galloway,10S005,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0838,10,FALSE,0838,2019.05.10,0.4,T1,20m,Himantothallus grandifolius,Himantothallus,grandifolius,4,blade,1ml,Galloway,NA,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0839,10,FALSE,0839,2019.05.10,0.4,T1,15m,Himantothallus grandifolius,Himantothallus,grandifolius,5,blade,1ml,Galloway,NA,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0840,10,FALSE,0840,2019.05.10,0.4,T1,30m,Myriogramme manginii,Myriogramme,mangini,1,thallus,0.5ml,Galloway,10S006,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0841,10,FALSE,0841,2019.05.10,0.4,T1,30m,Myriogramme manginii,Myriogramme,mangini,2,thallus,0.5ml,Galloway,10S007,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0842,10,FALSE,0842,2019.05.10,0.4,T1,25m,Myriogramme manginii,Myriogramme,mangini,3,thallus,0.5ml,Galloway,10S010,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0843,10,FALSE,0843,2019.05.10,0.4,T1,20m,Myriogramme manginii,Myriogramme,mangini,4,thallus,0.5ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0844,10,FALSE,0844,2019.05.10,0.4,T2,5-30m,Myriogramme manginii,Myriogramme,mangini,5,blade,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0845,10,FALSE,0845,2019.05.10,0.4,T1,nd,Dendrilla membranosa,Dendrilla,membranosa,1,body wall,0.5ml,Lowe,10S011,,,Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0854,10,FALSE,0854,2019.05.10,0.4,T1,30m,Hymenocladiopsis sp.,Hymenocladiopsis,sp.,1,thallus,0.25ml,Galloway,10S008,,,NA,Rhodophyta,NA,NA,NA,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0856,10,FALSE,0856,2019.05.10,0.4,T1,5-35m,Nymphon sp.,Nymphon,sp.,1,whole body,0.25ml,Lowe,NA,,,NA,Arthropoda,NA,NA,NA,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0857,10,FALSE,0857,2019.05.10,0.4,T1,5-35m,Polynoidae sp.,Polynoidae,sp.,1,body segment,0.5ml,Lowe,10S015,,,NA,Annelida,NA,NA,NA,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0858,10,FALSE,0858,2019.05.10,0.4,T1,5-35m,Plocamium cartilagineum,Plocamium,cartilagineum,1,thallus,0.5ml,Galloway,10S012,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0863,10,FALSE,0863,2019.05.10,0.4,T1,15m,Plocamium cartilagineum,Plocamium,cartilagineum,2,thallus,0.5ml,Galloway,10S018,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0858,10,FALSE,0858,2019.05.10,0.4,T1,5-35ml,Margarella antarctica,Margarella,antarctica,1,whole body,0.5ml,Lowe,see comments,"associated with: 10S016, 10S019, 10S020",,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0859,10,FALSE,0859,2019.05.10,0.4,T1,5-35ml,Margarella antarctica,Margarella,antarctica,2,whole body,0.5ml,Lowe,see comments,"associated with: 10S016, 10S019, 10S020",,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0860,10,FALSE,0860,2019.05.10,0.4,T1,5-35ml,Margarella antarctica,Margarella,antarctica,3,whole body,0.5ml,Lowe,see comments,"associated with: 10S016, 10S019, 10S020",,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0861,10,FALSE,0861,2019.05.10,0.4,T1,5-35ml,Margarella antarctica,Margarella,antarctica,4,whole body,0.5ml,Lowe,NA,,,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0862,10,FALSE,0862,2019.05.10,0.4,T1,5-35ml,Margarella antarctica,Margarella,antarctica,5,whole,0.5ml,Lowe,NA,,,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0864,10,FALSE,0864,2019.05.10,0.4,T1,10m,Plocamium cartilagineum,Plocamium,cartilagineum,3,thallus,0.5ml,Lowe,10S021,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0846,10,FALSE,0846,2019.05.10,0.4,T1,5-35m,Odontaster validus,Odontaster,validus,1,tube feet,0.5ml,Lowe,10S013,,,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0847,10,FALSE,0847,2019.05.10,0.4,T1,5-35m,Odontaster validus,Odontaster,validus,2,tube feet,0.5ml,Lowe,10S014,,,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0848,10,FALSE,0848,2019.05.10,0.4,T1,5-35m,Odontaster validus,Odontaster,validus,3,rube feet,0.5ml,Lowe,10S017,,,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0851,10,FALSE,0851,2019.05.10,0.4,T1,5-35m,Odontaster validus,Odontaster,validus,1,gonad,0.25ml,Lowe,see comments,from 10F0846. Small gonads,,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0852,10,FALSE,0852,2019.05.10,0.4,T1,5-35m,Odontaster validus,Odontaster,validus,2,gonad,0.25ml,Lowe,see comments,from 10F0847. Small gonads,,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0853,10,FALSE,0853,2019.05.10,0.4,T1,5-35m,Odontaster validus,Odontaster,validus,3,gonad,0.25ml,Lowe,see comments,from 10F0848. Small gonads,,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0865,10,FALSE,0865,2019.05.10,0.4,T1,5-35m,Neosmilaster georgianus,Neosmilaster,georgianus,1,tube feet,0.5ml,Lowe,10S022,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0866,10,FALSE,0866,2019.05.10,0.4,T1,5m,Plocamium cartilagineum,Plocamium,cartilagineum,4,thallus,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0849,10,FALSE,0849,2019.05.10,0.4,NA,5-35m,Odontaster validus,Odontaster,validus,4,tube foot,0.5ml,Lowe,NA,,,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0850,10,FALSE,0850,2019.05.10,0.4,NA,5-35m,Odontaster validus,Odontaster,validus,5,tube foot,0.5ml,Lowe,NA,,,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0868,10,FALSE,0868,2019.05.10,0.4,NA,5-35m,Neosmilaster georgianus,Neosmilaster,georgianus,2,tube foot,0.5ml,Lowe,10S026,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0869,10,FALSE,0869,2019.05.10,0.4,NA,5-35m,Neosmilaster georgianus,Neosmilaster,georgianus,3,tube foot,0.5ml,Lowe,10S027,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0867,10,FALSE,0867,2019.05.10,0.4,T2,35m,Hymenocladiopsis sp.,Hymenocladiopsis,sp.,2,blade,1ml,Galloway,10S023,,,NA,Rhodophyta,NA,NA,NA,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0870,10,FALSE,0870,2019.05.10,0.4,NA,5-35m,Doris kerguelenensis,Austrodoris,kerguelenensis,1,foot,0.3ml,Lowe,10S031A,,,Animalia,Mollusca,Gastropoda,Nudibranchia,Dorididae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0871,10,FALSE,0871,2019.05.10,0.4,NA,5-35m,Heterocucumis steineni,Heterocucumis,cucumaris,1,muscle,0.5ml,Lowe,10S031B,,,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0872,10,FALSE,0872,2019.05.10,0.4,NA,5-35m,Colossendeis australis,Colossendeis,australis,1,leg milk ,1ml,Lowe,NA,"uncertain ID. Big pycno, 2 legs used",,Animalia,Arthropoda,Pycnogonida,Pantopoda,Colossendeidae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0873,10,FALSE,0873,2019.05.10,0.4,NA,5-35m,Cnemidocarpa sp.,Cnemidocarpa,sp.,1,pharyngeal basket,0.5ml,Lowe,10S033,,,NA,Chordata,NA,NA,NA,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
10F0874,10,FALSE,0874,2019.05.10,0.4,T2,5m,Plocamium cartilagineum,Plocamium,cartilagineum,5,thallus,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Wauwermans Islands,64,54.01,63,51.188,-64.90016667,-63.85313333,5/10/2019,NA,-64.90016667,-63.85313333
